accession,x,y,z
MN055242,-0.81182563,-0.5824122,-0.041654184
MN054226,-0.81182563,-0.5824122,-0.041654184
MN054387,-0.81236964,-0.5817743,-0.03992794
MN054486,-0.84321636,-0.5363743,0.035899285
MN054114,-0.83060133,-0.5557799,0.034785885
AB573673,0.9882428,-0.05881465,0.14112754
EU604694,-0.86740243,-0.48810542,0.09677901
JF956828,-0.82798207,-0.5605113,-0.01651626
CY130800,-0.87896574,-0.47114927,0.073740646
CY130584,-0.88281584,-0.46265277,0.08116973
CY130528,-0.88281584,-0.46265277,0.08116973
CY130592,-0.88281584,-0.46265277,0.08116973
CY130600,-0.88281584,-0.46265277,0.08116973
CY130536,-0.88281584,-0.46265277,0.08116973
CY130608,-0.88281584,-0.46265277,0.08116973
CY130544,-0.88698035,-0.4543526,0.08264119
CY130616,-0.88698035,-0.4543526,0.08264119
CY130552,-0.88281584,-0.46265277,0.08116973
CY130624,-0.88281584,-0.46265277,0.08116973
CY130632,-0.88501704,-0.45960554,0.0742132
CY130640,-0.88281584,-0.46265277,0.08116973
CY130560,-0.8828076,-0.46319783,0.078092925
CY130648,-0.88281584,-0.46265277,0.08116973
CY130568,-0.88281584,-0.46265277,0.08116973
CY130656,-0.8837876,-0.4622096,0.07267604
CY130576,-0.8831974,-0.46074763,0.08760072
CY130664,-0.8834848,-0.4627863,0.07268758
CY130672,-0.88281584,-0.46265277,0.08116973
CY130712,-0.8836648,-0.4616532,0.07754314
CY130720,-0.8836648,-0.4616532,0.07754314
CY130728,-0.8836648,-0.4616532,0.07754314
CY130736,-0.8836648,-0.4616532,0.07754314
CY130744,-0.8836648,-0.4616532,0.07754314
CY130680,-0.8836648,-0.4616532,0.07754314
CY130752,-0.8836648,-0.4616532,0.07754314
CY130688,-0.8836648,-0.4616532,0.07754314
CY130760,-0.8836648,-0.4616532,0.07754314
CY130696,-0.8836648,-0.4616532,0.07754314
CY130768,-0.8836648,-0.4616532,0.07754314
CY130704,-0.8836648,-0.4616532,0.07754314
CY130776,-0.8836648,-0.4616532,0.07754314
CY130784,-0.8836648,-0.4616532,0.07754314
CY130808,-0.8836648,-0.4616532,0.07754314
CY130816,-0.8836648,-0.4616532,0.07754314
CY130792,-0.8836648,-0.4616532,0.07754314
CY130824,-0.8836648,-0.4616532,0.07754314
CY130832,-0.8836648,-0.4616532,0.07754314
CY130840,-0.8836648,-0.4616532,0.07754314
CY130848,-0.8836648,-0.4616532,0.07754314
CY130856,-0.8836648,-0.4616532,0.07754314
CY130864,-0.8836648,-0.4616532,0.07754314
CY130872,-0.8836648,-0.4616532,0.07754314
CY130880,-0.879311,-0.46927217,0.08121476
CY130888,-0.88437086,-0.46046764,0.0765359
CY130896,-0.8836648,-0.4616532,0.07754314
CY130904,-0.8828054,-0.4612812,0.08873731
CY130912,-0.8836648,-0.4616532,0.07754314
CY130920,-0.8836648,-0.4616532,0.07754314
CY130928,-0.87896574,-0.47114927,0.073740646
CY130936,-0.8836648,-0.4616532,0.07754314
JX565445,-0.87907386,-0.4717343,0.06852634
CY130944,-0.8748668,-0.4789361,0.072306156
CY130952,-0.8748668,-0.4789361,0.072306156
CY130960,-0.8748668,-0.4789361,0.072306156
CY130968,-0.8748668,-0.4789361,0.072306156
CY130976,-0.8748668,-0.4789361,0.072306156
CY130984,-0.8748668,-0.4789361,0.072306156
KM276879,-0.8763987,-0.4751209,0.07864844
CY130992,-0.8748668,-0.4789361,0.072306156
CY131000,-0.8748668,-0.4789361,0.072306156
CY131008,-0.8748668,-0.4789361,0.072306156
CY131016,-0.8748668,-0.4789361,0.072306156
CY131024,-0.87649155,-0.47616816,0.0708975
CY131032,-0.8748668,-0.4789361,0.072306156
CY131040,-0.8748668,-0.4789361,0.072306156
CY131048,-0.8748668,-0.4789361,0.072306156
CY131056,-0.8748668,-0.4789361,0.072306156
CY131064,-0.8748668,-0.4789361,0.072306156
CY131072,-0.8748668,-0.4789361,0.072306156
CY131080,-0.8748668,-0.4789361,0.072306156
CY131088,-0.8748668,-0.4789361,0.072306156
CY131096,-0.8748668,-0.4789361,0.072306156
CY131104,-0.8748668,-0.4789361,0.072306156
CY131112,-0.8748668,-0.4789361,0.072306156
CY131120,-0.8748668,-0.4789361,0.072306156
CY131128,-0.8748668,-0.4789361,0.072306156
CY131136,-0.8748668,-0.4789361,0.072306156
CY131144,-0.8748668,-0.4789361,0.072306156
CY131152,-0.8748668,-0.4789361,0.072306156
CY131160,-0.878483,-0.47457412,0.05519941
KM276873,-0.8763987,-0.4751209,0.07864844
CY131168,-0.8748668,-0.4789361,0.072306156
CY131176,-0.8748668,-0.4789361,0.072306156
CY131184,-0.8748668,-0.4789361,0.072306156
CY131192,-0.8748668,-0.4789361,0.072306156
CY131200,-0.8764889,-0.47660917,0.067903325
CY131208,-0.8764889,-0.47660917,0.067903325
CY131216,-0.8764889,-0.47660917,0.067903325
KF135549,-0.8782858,-0.47184387,0.07731391
CY131224,-0.8774548,-0.47595972,0.059458654
CY131232,-0.8764889,-0.47660917,0.067903325
CY131240,-0.8764889,-0.47660917,0.067903325
CY131248,-0.8764889,-0.47660917,0.067903325
KF130905,-0.8782858,-0.47184387,0.07731391
CY131256,-0.877717,-0.47512344,0.062213
CY131264,-0.8764889,-0.47660917,0.067903325
KF130921,-0.88154536,-0.46565297,0.07774998
CY131328,-0.87977713,-0.47044352,0.068375185
CY131336,-0.87977713,-0.47044352,0.068375185
CY131344,-0.87977713,-0.47044352,0.068375185
CY131352,-0.87977713,-0.47044352,0.068375185
CY131360,-0.87977713,-0.47044352,0.068375185
KF130913,-0.8838455,-0.46090463,0.07990093
CY131368,-0.87977713,-0.47044352,0.068375185
CY131376,-0.87977713,-0.47044352,0.068375185
CY131384,-0.87977713,-0.47044352,0.068375185
CY131392,-0.8841176,-0.46189392,0.07063991
CY131400,-0.87977713,-0.47044352,0.068375185
KF135533,-0.88154536,-0.46565297,0.07774998
CY131408,-0.87977713,-0.47044352,0.068375185
CY131416,-0.87977713,-0.47044352,0.068375185
CY131424,-0.87977713,-0.47044352,0.068375185
CY131432,-0.87977713,-0.47044352,0.068375185
CY131440,-0.87977713,-0.47044352,0.068375185
CY131448,-0.87977713,-0.47044352,0.068375185
CY131456,-0.87977713,-0.47044352,0.068375185
KF130929,-0.88154536,-0.46565297,0.07774998
CY131464,-0.87977713,-0.47044352,0.068375185
KF203216,-0.8832539,-0.4643595,0.0650608
CY131472,-0.8764889,-0.47660917,0.067903325
KF135541,-0.87881345,-0.47210053,0.069339596
CY131480,-0.8764889,-0.47660917,0.067903325
CY131488,-0.8764889,-0.47660917,0.067903325
CY131498,-0.875222,-0.47822812,0.07269334
CY131506,-0.8764889,-0.47660917,0.067903325
CY131514,-0.87834597,-0.47150958,0.078658104
CY131524,-0.8764889,-0.47660917,0.067903325
CY131532,-0.8764889,-0.47660917,0.067903325
CY131540,-0.8797159,-0.47019532,0.070825376
CY131548,-0.875222,-0.47822812,0.07269334
CY131556,-0.8764889,-0.47660917,0.067903325
KF135565,-0.8782858,-0.47184387,0.07731391
CY131566,-0.8764889,-0.47660917,0.067903325
CY131574,-0.8764889,-0.47660917,0.067903325
CY131582,-0.8764889,-0.47660917,0.067903325
CY131590,-0.8764889,-0.47660917,0.067903325
CY131600,-0.8764889,-0.47660917,0.067903325
CY131608,-0.8764889,-0.47660917,0.067903325
CY131616,-0.8764889,-0.47660917,0.067903325
CY131624,-0.8764889,-0.47660917,0.067903325
CY131634,-0.8764889,-0.47660917,0.067903325
KF203183,-0.87827843,-0.47033367,0.08609946
CY131642,-0.8764889,-0.47660917,0.067903325
CY131650,-0.8764889,-0.47660917,0.067903325
KF135581,-0.88084024,-0.46518558,0.08787943
CY131660,-0.8764889,-0.47660917,0.067903325
CY131668,-0.8764889,-0.47660917,0.067903325
CY131676,-0.8764889,-0.47660917,0.067903325
CY131686,-0.8764889,-0.47660917,0.067903325
CY131695,-0.8764889,-0.47660917,0.067903325
CY131703,-0.8764889,-0.47660917,0.067903325
CY131712,-0.8764889,-0.47660917,0.067903325
CY131720,-0.8764889,-0.47660917,0.067903325
CY131728,-0.8764889,-0.47660917,0.067903325
CY131737,-0.8764889,-0.47660917,0.067903325
CY131745,-0.8764889,-0.47660917,0.067903325
KF203199,-0.8782858,-0.47184387,0.07731391
CY131754,-0.8764889,-0.47660917,0.067903325
CY131762,-0.8764889,-0.47660917,0.067903325
CY131770,-0.8764889,-0.47660917,0.067903325
CY131779,-0.8764889,-0.47660917,0.067903325
CY131788,-0.8764889,-0.47660917,0.067903325
KF135525,-0.8782858,-0.47184387,0.07731391
CY131796,-0.8764889,-0.47660917,0.067903325
CY131804,-0.8764889,-0.47660917,0.067903325
CY131813,-0.8764889,-0.47660917,0.067903325
CY131822,-0.8764889,-0.47660917,0.067903325
KF203207,-0.8782858,-0.47184387,0.07731391
CY131830,-0.8764889,-0.47660917,0.067903325
CY131838,-0.8764889,-0.47660917,0.067903325
KF135557,-0.8782858,-0.47184387,0.07731391
CY131846,-0.8764889,-0.47660917,0.067903325
CY131854,-0.8764889,-0.47660917,0.067903325
CY131863,-0.8764889,-0.47660917,0.067903325
CY131872,-0.8764889,-0.47660917,0.067903325
CY131880,-0.8764889,-0.47660917,0.067903325
CY131888,-0.8764889,-0.47660917,0.067903325
KF135589,-0.8782858,-0.47184387,0.07731391
CY131896,-0.8764889,-0.47660917,0.067903325
CY131904,-0.8764889,-0.47660917,0.067903325
CY131912,-0.8764889,-0.47660917,0.067903325
CY131920,-0.8764889,-0.47660917,0.067903325
CY131928,-0.8764889,-0.47660917,0.067903325
CY131936,-0.8764889,-0.47660917,0.067903325
KF203191,-0.8782858,-0.47184387,0.07731391
CY131944,-0.8764889,-0.47660917,0.067903325
CY131952,-0.8764889,-0.47660917,0.067903325
KF135517,-0.8811726,-0.4659513,0.080151364
CY131960,-0.87938404,-0.47085533,0.07056224
KF135573,-0.8811726,-0.4659513,0.080151364
CY131272,-0.8764889,-0.47660917,0.067903325
CY131280,-0.8764889,-0.47660917,0.067903325
CY131288,-0.8764889,-0.47660917,0.067903325
CY131296,-0.877717,-0.47512344,0.062213
CY131304,-0.877717,-0.47512344,0.062213
CY131312,-0.8764889,-0.47660917,0.067903325
CY131320,-0.8764889,-0.47660917,0.067903325
KY327549,-0.87940115,-0.47153962,0.06560533
KY327606,-0.87940115,-0.47153962,0.06560533
JX534962,-0.87880605,-0.4695355,0.0850666
JX534970,-0.87941027,-0.47078082,0.07073187
JX565506,-0.8785329,-0.47187728,0.0742419
KC855510,-0.90084386,-0.42646837,0.081272155
KC855534,-0.90146106,-0.42498016,0.08221777
KC855542,-0.90460885,-0.41892296,0.078653425
KC866455,-0.89985263,-0.4309837,0.06721803
KC866479,-0.8962477,-0.43697882,0.07608996
KC616721,-0.8785329,-0.47187728,0.0742419
KC616729,-0.8785329,-0.47187728,0.0742419
KC866535,-0.89843565,-0.43356365,0.069541216
KC866519,-0.9024901,-0.4221382,0.08550412
JX565514,-0.87499285,-0.47862718,0.07282547
KC866511,-0.9020972,-0.42296523,0.085563146
KC866487,-0.9000746,-0.42741054,0.08477038
KC866527,-0.89814144,-0.43495467,0.06446999
JX565498,-0.8785329,-0.47187728,0.0742419
KC866567,-0.9051888,-0.41521835,0.090702824
JX565490,-0.8785329,-0.47187728,0.0742419
JX565482,-0.8785225,-0.47158042,0.07622368
JX565474,-0.8785225,-0.47158042,0.07622368
KC020429,-0.8785329,-0.47187728,0.0742419
KC020437,-0.8785329,-0.47187728,0.0742419
KC866583,-0.8953091,-0.43997452,0.06959958
KC866575,-0.8983773,-0.43423164,0.06603921
KC020445,-0.8785329,-0.47187728,0.0742419
KC020453,-0.8785329,-0.47187728,0.0742419
KJ640813,-0.8916038,-0.44726917,0.07066087
KJ640404,-0.8916038,-0.44726917,0.07066087
KJ640324,-0.8843912,-0.45852584,0.087213725
KJ640372,-0.8844005,-0.45908132,0.08414366
KM185869,-0.8859186,-0.45656893,0.081811294
KJ640661,-0.82973284,-0.5581137,0.0072356886
KJ640829,-0.82973284,-0.5581137,0.0072356886
KJ640709,-0.82885563,-0.5594552,0.0028643182
KJ640741,-0.82885563,-0.5594552,0.0028643182
KJ640733,-0.89448017,-0.44168785,0.06940496
KJ640725,-0.8372528,-0.5467924,0.005082679
KJ640236,-0.88993347,-0.45232946,0.058450922
KJ640524,-0.82973284,-0.5581137,0.0072356886
KJ640468,-0.82885563,-0.5594552,0.0028643182
KJ640412,-0.89733225,-0.4367312,0.063724734
KJ640757,-0.8939349,-0.44446006,0.0577541
KM361358,-0.89330655,-0.44528493,0.061031297
KM361365,-0.8209762,-0.57031965,-0.027082969
KM185805,-0.83056694,-0.55691725,0.0013141437
KJ640669,-0.831322,-0.55578744,-0.001986359
KM185861,-0.83056694,-0.55691725,0.0013141437
KJ640332,-0.83056694,-0.55691725,0.0013141437
KJ640605,-0.83056694,-0.55691725,0.0013141437
KJ640572,-0.8967915,-0.4362321,0.073935635
KJ640444,-0.90005875,-0.42989084,0.071331695
KJ640428,-0.8323231,-0.5542869,0.0020984279
KJ640388,-0.8323231,-0.5542869,0.0020984279
KJ640340,-0.800722,-0.5984028,0.027537886
KJ640765,-0.8015805,-0.5976041,0.01838509
KJ640773,-0.8873144,-0.45680308,0.063278615
KT827847,-0.8371994,-0.5467079,-0.01440409
KT828089,-0.8371994,-0.5467079,-0.01440409
KT827978,-0.83746016,-0.54627556,-0.015606354
KT828013,-0.8388263,-0.54431677,-0.009466723
KY327574,-0.83915967,-0.54381263,-0.008883908
KX960622,-0.8371994,-0.5467079,-0.01440409
KX960500,-0.8371994,-0.5467079,-0.01440409
KT827919,-0.8371994,-0.5467079,-0.01440409
KT827951,-0.8371994,-0.5467079,-0.01440409
KT827921,-0.8404098,-0.54178154,-0.01356485
KT828251,-0.8371994,-0.5467079,-0.01440409
KT828172,-0.8371994,-0.5467079,-0.01440409
KT827854,-0.8371994,-0.5467079,-0.01440409
KT828209,-0.8371994,-0.5467079,-0.01440409
KT828082,-0.8371994,-0.5467079,-0.01440409
KT828095,-0.8371994,-0.5467079,-0.01440409
KT828007,-0.8371994,-0.5467079,-0.01440409
KT828266,-0.8371994,-0.5467079,-0.01440409
KT828080,-0.8371994,-0.5467079,-0.01440409
KT828078,-0.8439883,-0.5362592,-0.0104808705
KT827948,-0.8371994,-0.5467079,-0.01440409
KY327472,-0.8371994,-0.5467079,-0.01440409
KX960545,-0.8371994,-0.5467079,-0.01440409
KT827975,-0.88905555,-0.4469453,0.09909606
KT828270,-0.88905555,-0.4469453,0.09909606
KX960730,-0.8931195,-0.43952984,0.09566091
KX960688,-0.8931195,-0.43952984,0.09566091
KX960587,-0.89603466,-0.43792984,0.07307088
KY963999,-0.88885444,-0.4471048,0.10017504
CY220023,-0.8852281,-0.45441192,0.09940362
CY219284,-0.8837557,-0.45640877,0.10328043
CY219292,-0.8848896,-0.45150656,0.11450895
CY219300,-0.8848896,-0.45150656,0.11450895
CY219308,-0.8837557,-0.45640877,0.10328043
CY219316,-0.8837557,-0.45640877,0.10328043
CY219324,-0.8840128,-0.45331556,0.11413365
CY219332,-0.8840128,-0.45331556,0.11413365
CY219340,-0.8845705,-0.4539539,0.107056096
CY219348,-0.8845705,-0.4539539,0.107056096
CY219356,-0.8845705,-0.4539539,0.107056096
CY219364,-0.8837557,-0.45640877,0.10328043
CY219372,-0.8845705,-0.4539539,0.107056096
CY219380,-0.8837557,-0.45640877,0.10328043
CY219388,-0.8837557,-0.45640877,0.10328043
CY219396,-0.8837557,-0.45640877,0.10328043
CY219404,-0.8837557,-0.45640877,0.10328043
CY219412,-0.8837557,-0.45640877,0.10328043
CY219420,-0.8837557,-0.45640877,0.10328043
CY219428,-0.8837557,-0.45640877,0.10328043
CY219436,-0.88488454,-0.4541354,0.1036364
CY219444,-0.8837557,-0.45640877,0.10328043
CY219452,-0.8845705,-0.4539539,0.107056096
MG739628,-0.9223573,-0.37417316,0.09618383
CY219734,-0.9177301,-0.38486528,0.09823569
CY219742,-0.9177301,-0.38486528,0.09823569
CY219750,-0.9177301,-0.38486528,0.09823569
CY242793,-0.9177301,-0.38486528,0.09823569
CY242801,-0.9177301,-0.38486528,0.09823569
KX981517,-0.91944236,-0.3786804,0.10595722
KX981550,-0.91944236,-0.3786804,0.10595722
CY242963,-0.9177301,-0.38486528,0.09823569
CY242971,-0.9177301,-0.38486528,0.09823569
CY242979,-0.9177301,-0.38486528,0.09823569
KX981485,-0.91944236,-0.3786804,0.10595722
KX981502,-0.91944236,-0.3786804,0.10595722
CY242987,-0.9177301,-0.38486528,0.09823569
CY242995,-0.9177301,-0.38486528,0.09823569
CY243003,-0.8809624,-0.45186567,0.14043753
CY243011,-0.8809624,-0.45186567,0.14043753
KX981510,-0.91944236,-0.3786804,0.10595722
KX981515,-0.91944236,-0.3786804,0.10595722
CY243019,-0.9177301,-0.38486528,0.09823569
CY243027,-0.9177301,-0.38486528,0.09823569
CY243139,-0.8816771,-0.4519256,0.13567898
CY243155,-0.9177301,-0.38486528,0.09823569
CY243147,-0.9177301,-0.38486528,0.09823569
CY243196,-0.9177301,-0.38486528,0.09823569
CY243204,-0.9177301,-0.38486528,0.09823569
CY243212,-0.9177301,-0.38486528,0.09823569
CY243220,-0.9177301,-0.38486528,0.09823569
CY243228,-0.9177301,-0.38486528,0.09823569
CY243236,-0.8890042,-0.4480554,0.094435334
CY243188,-0.8816771,-0.4519256,0.13567898
CY243164,-0.89236915,-0.4304849,0.13549934
CY243244,-0.9177301,-0.38486528,0.09823569
CY243252,-0.91440195,-0.39327478,0.09593697
CY243172,-0.8816771,-0.4519256,0.13567898
CY243180,-0.8816771,-0.4519256,0.13567898
KX981492,-0.91944236,-0.3786804,0.10595722
KX981494,-0.91944236,-0.3786804,0.10595722
MK109670,-0.9057128,-0.40597075,0.12195145
MK109358,-0.86645925,-0.49916646,-0.009013338
MK109230,-0.8659683,-0.50001353,-0.009246448
MK109205,-0.8663466,-0.4994402,-0.0017331106
MK109204,-0.9057128,-0.40597075,0.12195145
MK109366,-0.9057128,-0.40597075,0.12195145
MK109504,-0.8664285,-0.49928623,-0.0038544475
MK109505,-0.9058983,-0.40675375,0.11789723
MF716917,-0.8678448,-0.49682876,0.0025478823
MF716946,-0.8678448,-0.49682876,0.0025478823
MF716942,-0.90893066,-0.39792117,0.12451408
MF716908,-0.90893066,-0.39792117,0.12451408
MK109612,-0.90513164,-0.40793285,0.119697765
MK109103,-0.9031089,-0.41211456,0.12064812
MK109159,-0.90545845,-0.41560674,0.08611673
MK109478,-0.9031089,-0.41211456,0.12064812
MK109095,-0.9031089,-0.41211456,0.12064812
MF716931,-0.90893066,-0.39792117,0.12451408
MF716918,-0.90893066,-0.39792117,0.12451408
MK109031,-0.90290564,-0.41417694,0.11497274
MK109494,-0.90290564,-0.41417694,0.11497274
MK536098,-0.9084024,-0.4071725,0.09495107
MK109135,-0.9084024,-0.4071725,0.09495107
MK109438,-0.85096115,-0.52487195,-0.01935484
MK109111,-0.84902793,-0.52776414,-0.024831928
MK109750,-0.9006204,-0.41905534,0.11521906
MK109071,-0.9006204,-0.41905534,0.11521906
MK536106,-0.9031089,-0.41211456,0.12064812
MK536114,-0.892846,-0.44486368,0.070159435
MK536122,-0.89195234,-0.4451471,0.07915304
MK536130,-0.9031089,-0.41211456,0.12064812
MK536138,-0.9031089,-0.41211456,0.12064812
MK536146,-0.90426284,-0.41238016,0.11068605
MK536154,-0.9031089,-0.41211456,0.12064812
MK536162,-0.90426284,-0.41238016,0.11068605
MK536170,-0.86645925,-0.49916646,-0.009013338
MK536178,-0.9031089,-0.41211456,0.12064812
MK536186,-0.9031089,-0.41211456,0.12064812
MK536194,-0.9031089,-0.41211456,0.12064812
MK536202,-0.9031089,-0.41211456,0.12064812
MK536210,-0.9031089,-0.41211456,0.12064812
MK536218,-0.9031089,-0.41211456,0.12064812
MK536226,-0.9031089,-0.41211456,0.12064812
MK536234,-0.9031089,-0.41211456,0.12064812
MK536242,-0.8652523,-0.5012756,-0.007826045
MK536250,-0.8678448,-0.49682876,0.0025478823
MK536258,-0.86645925,-0.49916646,-0.009013338
MK536266,-0.89228547,-0.44361734,0.08384765
MK536274,-0.9031089,-0.41211456,0.12064812
MK536282,-0.89544785,-0.439786,0.06900263
MK536290,-0.9031089,-0.41211456,0.12064812
MK536298,-0.9031089,-0.41211456,0.12064812
MK536306,-0.9031863,-0.41263965,0.11824941
MK536314,-0.9031089,-0.41211456,0.12064812
MK536322,-0.9031089,-0.41211456,0.12064812
MK536330,-0.9018817,-0.41486043,0.12041733
MK536338,-0.9031089,-0.41211456,0.12064812
MK536346,-0.9031089,-0.41211456,0.12064812
MK536354,-0.9031089,-0.41211456,0.12064812
MK536362,-0.9031089,-0.41211456,0.12064812
MK536370,-0.9031089,-0.41211456,0.12064812
MK536378,-0.9031089,-0.41211456,0.12064812
MK536386,-0.9031089,-0.41211456,0.12064812
MK536394,-0.86645925,-0.49916646,-0.009013338
MK536402,-0.9031089,-0.41211456,0.12064812
MK536410,-0.9031089,-0.41211456,0.12064812
MK536418,-0.9031089,-0.41211456,0.12064812
MK536426,-0.9031089,-0.41211456,0.12064812
MK536436,-0.9031089,-0.41211456,0.12064812
MK536444,-0.9031089,-0.41211456,0.12064812
MK536452,-0.9031089,-0.41211456,0.12064812
MK536461,-0.90348214,-0.4122357,0.11739621
MK536469,-0.9031089,-0.41211456,0.12064812
MK536477,-0.9046997,-0.4076023,0.124011435
MK536485,-0.9031089,-0.41211456,0.12064812
MK536493,-0.9031089,-0.41211456,0.12064812
MK536501,-0.9031089,-0.41211456,0.12064812
MK536509,-0.9031089,-0.41211456,0.12064812
MK536517,-0.8652523,-0.5012756,-0.007826045
MK536525,-0.8652523,-0.5012756,-0.007826045
MK536533,-0.9031089,-0.41211456,0.12064812
MK536541,-0.89195234,-0.4451471,0.07915304
MK536549,-0.8663466,-0.4994402,-0.0017331106
MK536557,-0.9053636,-0.409263,0.11322728
MK536565,-0.9031089,-0.41211456,0.12064812
MK536573,-0.9031089,-0.41211456,0.12064812
MK109185,-0.9033919,-0.4119374,0.11912416
MK536581,-0.9033919,-0.4119374,0.11912416
MK536589,-0.9036477,-0.41146627,0.118812285
MK109270,-0.90740526,-0.40373847,0.11666648
MK109718,-0.9033919,-0.4119374,0.11912416
MN198921,-0.8434424,-0.5372175,0.0015138244
MN198929,-0.846974,-0.5316312,0.0018239475
MN686442,-0.8442889,-0.5358757,-0.0036861761
MN687360,-0.84580296,-0.5334832,-0.0035946043
MN686645,-0.8466324,-0.5321605,0.004331627
MN686418,-0.84580296,-0.5334832,-0.0035946043
MN686410,-0.84580296,-0.5334832,-0.0035946043
MN687354,-0.8442889,-0.5358757,-0.0036861761
MN686723,-0.842837,-0.5381634,0.0024235477
MH922883,-0.8419329,-0.53943324,-0.012675435
MH922891,-0.846974,-0.5316312,0.0018239475
MN686389,-0.84580296,-0.5334832,-0.0035946043
MN686421,-0.84580296,-0.5334832,-0.0035946043
MN686360,-0.8442889,-0.5358757,-0.0036861761
MN686504,-0.8442889,-0.5358757,-0.0036861761
MT211214,-0.85610676,-0.51618356,0.025212789
MT211158,-0.85610676,-0.51618356,0.025212789
MT211124,-0.85610676,-0.51618356,0.025212789
MT211236,-0.85610676,-0.51618356,0.025212789
MT211151,-0.85610676,-0.51618356,0.025212789
MT211140,-0.85610676,-0.51618356,0.025212789
MT211183,-0.85610676,-0.51618356,0.025212789
MT211179,-0.85610676,-0.51618356,0.025212789
MT211168,-0.85610676,-0.51618356,0.025212789
MT211207,-0.85610676,-0.51618356,0.025212789
MT211069,-0.85610676,-0.51618356,0.025212789
MT211091,-0.85610676,-0.51618356,0.025212789
MT211050,-0.85610676,-0.51618356,0.025212789
MT211009,-0.85610676,-0.51618356,0.025212789
MT210949,-0.85610676,-0.51618356,0.025212789
MT210958,-0.8569294,-0.51477003,0.026148114
MT210986,-0.8577511,-0.51348066,0.024508798
MT210937,-0.85610676,-0.51618356,0.025212789
MT210946,-0.8536721,-0.52013266,0.026570346
MT211062,-0.8544796,-0.51854694,0.031204147
MT210970,-0.8527066,-0.5215064,0.030371625
M63756,-0.93262285,0.28147787,0.22579847
CY027294,-0.9418546,0.25788486,0.215419
KC616675,-0.8945991,-0.43258387,0.11208732
JX565465,-0.8780164,-0.474476,0.06292617
JX565455,-0.87907386,-0.4717343,0.06852634
KC020408,-0.8785329,-0.47187728,0.0742419
JX964979,-0.8785329,-0.47187728,0.0742419
KX255756,-0.90242356,-0.42574775,0.06611004
KC951186,-0.80772084,-0.58948606,0.009654171
JX964955,-0.88123614,-0.46711612,0.07228669
JX964947,-0.8785329,-0.47187728,0.0742419
JX307360,-0.88866574,-0.45203722,0.07704312
JX964971,-0.8785329,-0.47187728,0.0742419
KF386836,-0.87874377,-0.46760643,0.09567418
KF478848,-0.87360334,-0.47680995,0.09731143
KF386801,-0.8779649,-0.47213924,0.07913362
KF454775,-0.8779649,-0.47213924,0.07913362
KX907975,-0.8761349,-0.47605202,0.07590897
KT306786,-0.803819,-0.590796,-0.069534495
MF801570,-0.90893066,-0.39792117,0.12451408
MF801440,-0.90893066,-0.39792117,0.12451408
MF801448,-0.8678448,-0.49682876,0.0025478823
MF801538,-0.8678448,-0.49682876,0.0025478823
MF801512,-0.90893066,-0.39792117,0.12451408
MF801468,-0.90893066,-0.39792117,0.12451408
MF872673,-0.9048896,-0.40625918,0.1269975
MF872665,-0.9048896,-0.40625918,0.1269975
MH156544,-0.80500877,-0.5927982,-0.023475112
MH816844,-0.846974,-0.5316312,0.0018239475
KT313515,-0.79747057,-0.5994574,-0.06849535
KT768003,-0.8396834,-0.54305667,0.004603414
KX670690,-0.83091253,-0.5563682,0.0062346067
KY938664,-0.8868597,-0.44636136,0.119336985
KY239064,-0.89120984,-0.44781473,0.07215929
KX851945,-0.84118676,-0.54070264,-0.0067442954
KX851889,-0.8884976,-0.4437458,0.116883315
KX858575,-0.8427121,-0.53833044,-0.0060530845
KY401978,-0.8432246,-0.5374633,0.010270847
KY509890,-0.8383263,-0.5451685,0.0005517632
MF045341,-0.8923859,-0.43155965,0.13192385
MN104401,-0.90655166,-0.4038924,0.12261723
KU752468,-0.8872902,-0.44635087,0.11613393
KX632000,-0.886743,-0.44857156,0.11167145
MN310982,-0.91383576,-0.39220783,0.10524803
KX670615,-0.88209623,-0.46735469,0.05904166
KX670635,-0.88233125,-0.46691182,0.059033092
KX858570,-0.79515636,-0.6053794,-0.03524558
MH037712,-0.897873,-0.42201376,0.1254133
MH187792,-0.9309966,-0.35631695,0.07927004
MH492561,-0.856431,-0.51596045,-0.017628854
MH816793,-0.8400473,-0.5425097,0.0019826717
MH992349,-0.84176296,-0.539799,-0.007226339
MF801531,-0.8357597,-0.5487723,-0.01882975
MF872646,-0.92533344,-0.36680195,0.09599073
MF973395,-0.8488284,-0.5284045,0.01670659
MG193872,-0.83535147,-0.54941,-0.018345168
MG521045,-0.8487214,-0.528752,0.009656495
MG662592,-0.9030852,-0.41144723,0.12307895
MG784619,-0.85244054,-0.5223836,-0.0214619
MG983204,-0.9208578,-0.3757037,0.1042478
MK651305,-0.8566575,-0.5157139,-0.01330659
MK848483,-0.8501659,-0.52632153,-0.014267718
MK904854,-0.91289836,-0.3860821,0.13250393
MN104407,-0.90612924,-0.39509267,0.1511013
MN104425,-0.9091127,-0.39700633,0.12609512
MN128929,-0.85269064,-0.5219578,-0.021879638
MN531740,-0.85288423,-0.52206916,-0.0056832824
MT269389,-0.83074117,-0.55665696,0.0014541115
MT355266,-0.88949966,-0.42929298,0.15651827
MG982491,-0.9107897,-0.39764768,0.11107852
MG982510,-0.92435217,-0.3640025,0.11434739
MH234402,-0.9095339,-0.40124655,0.108393684
