accession,x,y,z
MF194986,-0.8017059,0.24258827,-0.54627717
MF194074,-0.80183893,0.23278727,-0.55033123
MF194454,-0.8050275,0.2368724,-0.5438954
MF194430,-0.8010643,0.24833694,-0.5446326
MF194218,0.98520094,-0.16984896,0.02303013
MF194534,0.9831578,-0.18079212,0.02673793
MF194050,0.9857023,-0.165015,0.034073498
MF194834,-0.8044111,0.25403386,-0.5370192
MF194098,-0.79931706,0.2584059,-0.5425114
MF194334,0.98470086,-0.17285992,0.021992987
MF194842,0.98486626,-0.17234853,0.018286742
MF194502,0.98351973,-0.17945959,0.021979041
MF194266,0.9835212,-0.17874391,0.027141731
MF194750,0.98358697,-0.1782915,0.02773066
MF194114,0.9833611,-0.17965285,0.026943125
MF194970,-0.77773976,0.26370862,-0.57059497
MF194802,-0.77773976,0.26370862,-0.57059497
MF194226,-0.77773976,0.26370862,-0.57059497
MF194766,-0.77773976,0.26370862,-0.57059497
MF194106,-0.77773976,0.26370862,-0.57059497
MF194026,-0.77773976,0.26370862,-0.57059497
MF194366,-0.77773976,0.26370862,-0.57059497
MF194994,-0.77773976,0.26370862,-0.57059497
MF194122,-0.77773976,0.26370862,-0.57059497
MF194242,-0.77773976,0.26370862,-0.57059497
MF194414,-0.7829059,0.2582209,-0.5660215
MF194034,-0.77329326,0.27125996,-0.57309294
MF194422,-0.77773976,0.26370862,-0.57059497
MF194162,-0.77773976,0.26370862,-0.57059497
MF194326,-0.77773976,0.26370862,-0.57059497
MF194090,-0.77142763,0.2699343,-0.5762246
MF194598,-0.77773976,0.26370862,-0.57059497
MF194398,-0.77773976,0.26370862,-0.57059497
MF194758,-0.77773976,0.26370862,-0.57059497
MF194306,-0.80913615,0.25100198,-0.53131604
MF194066,-0.7829059,0.2582209,-0.5660215
MF194590,-0.77773976,0.26370862,-0.57059497
CY158921,0.37161726,0.48980212,0.7886663
CY158577,0.975911,-0.21814357,0.0033295774
CY159241,-0.8578091,0.026893483,-0.51326436
MF098900,0.92372555,-0.38304022,-0.0033866034
MF099045,0.9213299,-0.38878095,0.0008181283
MF099216,0.9221746,-0.386766,0.0024783188
KU322608,-0.2807627,0.72559375,-0.62824047
KU322847,0.9089602,-0.4159526,-0.027833616
KU323141,0.57073015,0.79533285,0.20423703
KU323125,-0.26832035,0.71799487,-0.64225197
KU322548,0.59192866,0.7933094,0.14241011
KU322863,0.9145416,-0.40416306,0.01630411
MK075071,0.5251284,0.7207883,0.45244274
KU323213,0.5732085,0.7013361,0.4237449
KU322616,0.5663645,0.80169517,0.19109192
KU322886,0.5509097,0.8273604,0.10942213
KU322894,-0.27666777,0.7515945,-0.59879935
KU322918,0.62688476,0.7655609,0.14467897
KU323221,0.556757,0.8094247,0.1866908
KJ889407,0.50636065,0.83151436,0.22843553
KU322926,0.57826346,0.65570986,0.48544398
CY116458,0.48293108,0.8574543,0.17762254
CY116466,0.5264433,0.83577436,0.15600887
KJ847648,0.8995769,-0.43613943,-0.023317834
CY116474,-0.38988265,0.65339196,-0.6488994
KU323229,0.5707368,0.8095495,0.13743751
KU323237,0.8922036,-0.45145828,-0.012577707
KU322934,0.5563122,0.7070805,0.4365247
KU322942,0.5640391,0.66001797,0.49622196
MK075079,-0.23059939,0.72538674,-0.64856607
KU322516,-0.328766,0.6883648,-0.6465809
CY116487,0.5336949,0.6140376,0.5814873
KU323245,0.9022379,-0.42968535,-0.036568295
KU322950,0.58077204,0.7930501,0.18378097
CY116495,0.55941147,0.81274134,0.16282013
KU323253,0.538357,0.8279299,0.15717404
KJ880958,-0.2681029,0.7411151,-0.6155236
KU322640,0.5644643,0.8051912,0.18178868
KU322648,0.5307196,0.6899878,0.49219275
KU323265,0.56554383,0.6918083,0.44895595
KU323269,0.54552835,0.8288224,0.12430742
KU323277,0.5890259,0.7893145,0.17329475
KJ847592,0.9002754,-0.4351825,-0.01097118
KJ847584,0.5679487,0.81663156,0.102699265
KU323293,-0.2530561,0.7309944,-0.63372684
KU323157,-0.2492962,0.7252555,-0.64176005
KU323165,0.8897828,-0.45575216,-0.02401251
KU322775,-0.27883932,0.71410525,-0.64210767
KU323308,-0.25143278,0.73344004,-0.6315437
KU322966,0.49410006,0.85770833,0.142132
KU322982,0.58893293,0.7881995,0.17860442
JX569009,0.54081243,0.8187506,0.19279346
KU322663,0.5531777,0.8069271,0.20703445
CY116503,-0.4098718,0.6658588,-0.6234076
KJ847600,0.8980065,-0.43970743,-0.015544026
KJ847608,0.8980065,-0.43970743,-0.015544026
KJ847616,0.89963377,-0.43646517,-0.012536586
KU322671,0.5618925,0.8099302,0.16819555
KU322998,0.55272496,0.81617224,0.16839778
KJ880942,-0.2800943,0.73226744,-0.62075084
KU322687,0.8932818,-0.44927216,-0.014220308
KR700530,0.54069275,0.8111118,0.22304472
KJ847624,0.89808935,-0.43953803,-0.015551867
KC984936,0.59959906,0.78400743,0.1606655
CY116519,0.5453137,0.8235377,0.15626493
KU323006,0.59651154,0.77869475,0.19444415
KR699813,0.5591554,0.80231607,0.20888765
KU323014,0.53965145,0.8145915,0.21264286
KU323022,0.58632654,0.79624844,0.14902925
KJ880934,-0.30704904,0.7234212,-0.618371
KU322711,0.6150127,0.7753715,0.14338218
KR699844,0.5405544,0.8188924,0.1929148
KU322502,-0.30940393,0.7058803,-0.637183
KU323030,0.90289783,-0.4295895,-0.015110215
KF823973,0.89103067,-0.45349225,-0.020226361
KU322719,0.5571748,0.8094502,0.18532859
KU322727,0.551818,0.8273353,0.10494386
KU323045,0.5165897,0.7340958,0.4407249
KU323053,0.5717892,0.80910355,0.13567801
KU323062,0.5376809,0.7263224,0.42819962
KU323070,-0.2601076,0.76137805,-0.59384143
KU322570,0.54625154,0.70717245,0.4489059
KU322578,-0.21650408,0.76040524,-0.6122987
KU322735,-0.30965346,0.7223722,-0.61829865
KU323077,-0.322795,0.7100831,-0.6257678
KU322783,0.5417276,0.70368093,0.45974374
KU322743,0.5569277,0.7009822,0.44548327
MK075087,0.59418154,0.7881482,0.16053206
KU323093,0.54625946,0.7072555,0.44876537
KU322759,-0.29097757,0.72704285,-0.62188476
KU323101,-0.27694643,0.71243423,-0.6447776
KU323109,-0.26720768,0.751429,-0.60328645
KU323117,-0.26720768,0.751429,-0.60328645
KU323173,0.54666847,0.7173835,0.43187317
MK075096,-0.2775553,0.71459395,-0.64212036
KJ847576,0.5411612,0.8320463,0.121834405
KC984937,0.5464908,0.82782805,0.1266824
KR699828,0.565513,0.603264,0.56237674
KU322807,0.49686572,0.83809704,0.22520602
KJ847632,0.90026593,-0.43525112,-0.008819817
KJ847640,0.90026593,-0.43525112,-0.008819817
KU323197,0.55320567,0.8125488,0.18365192
CY025253,0.50594497,0.8353697,0.21488848
CY022986,0.50350964,0.8361804,0.21744065
JX843275,0.54835,0.6133006,0.5684846
KU323202,0.53498906,0.8288536,0.16367117
KF500935,0.8982775,-0.43898156,-0.019815663
GQ175960,0.52983445,0.61987764,0.5788153
KR700560,0.6015359,0.7750385,0.19357139
KU322823,0.5455121,0.8234072,0.15625998
KU322831,0.55617666,0.7002669,0.44754192
KJ889399,0.51413983,0.83144474,0.21061786
CY026427,0.7068445,0.5098367,0.4903442
HQ695970,0.8832935,-0.46785918,-0.03000605
HQ695978,0.89052117,-0.45417982,-0.026319116
HQ695938,0.8843857,-0.46548128,-0.0344827
HQ695986,0.8990735,-0.43706632,-0.025297035
HQ695946,0.8841903,-0.4659352,-0.033344306
HQ695954,0.8911007,-0.45283186,-0.029710561
HQ695962,0.88489705,-0.46486297,-0.029317673
HQ695994,0.88559556,-0.46362028,-0.027870078
KC683522,0.32137534,0.8222797,0.4696531
KC683523,0.27299264,0.80584735,0.525438
KP404340,0.51483613,0.8391014,0.17564921
JQ319648,0.5241043,0.8325554,0.17934904
KP404348,0.5489056,0.8206507,0.1588558
MN416623,0.49812102,0.8530586,0.15545551
KX867825,0.30936286,0.8960772,-0.31833977
KF057113,0.5388235,0.82086223,0.18935277
KF057114,0.5400841,0.8158083,0.20679966
KF057115,0.5388235,0.82086223,0.18935277
KF057116,0.54555607,0.81833375,0.18082729
JN809147,0.5342551,0.8273096,0.17358086
JN809156,0.53708935,0.8242756,0.17917767
JN809157,0.53362453,0.8236051,0.1921449
JN809158,0.5286794,0.82762855,0.18849187
JN809159,0.535771,0.82560164,0.17700659
JN809160,0.52998376,0.82624525,0.1908821
JN809161,0.5113105,0.8422881,0.17062378
JN809162,0.5113105,0.8422881,0.17062378
JN809163,0.519033,0.83714986,0.17258292
JN809164,0.53015935,0.82637924,0.18981178
JN809148,0.5342519,0.8273725,0.17329039
JN809149,0.5546849,0.8108277,0.18677065
JN809150,0.51054,0.8451309,0.15843786
JN809151,0.5222123,0.834735,0.17467633
JN809152,0.51054,0.8451309,0.15843786
JN809153,0.5223636,0.83427083,0.17643273
JN809154,0.5544426,0.81051606,0.1888309
JN809155,0.51378363,0.8398662,0.17507467
EU502893,0.3071023,0.8928592,-0.32937917
EU502901,0.30415115,0.8945106,-0.32763213
MN416627,0.51375747,0.84214985,0.1638199
MN416628,0.51184136,0.84306836,0.16508812
MN416629,0.50851816,0.8449978,0.1654926
MN416630,0.515088,0.83951694,0.17290345
MN416631,0.52910286,0.82831323,0.18424873
MN416632,0.515088,0.83951694,0.17290345
CY147406,0.7226307,0.50412256,0.4729326
AB910571,0.89585894,-0.4439981,-0.01738922
AB911609,0.88878495,-0.45714244,-0.032894485
AB911617,0.89789647,-0.43963623,-0.022401646
CY157759,0.96443063,-0.26416185,-0.00959925
CY158849,0.96443063,-0.26416185,-0.00959925
EU139831,0.972253,-0.23389415,0.0041887574
CY045559,-0.8286916,0.18855885,-0.5269874
KP270886,-0.8123645,0.21280158,-0.5429359
JN409391,-0.8051552,0.20662622,-0.5559053
JN409399,-0.79350173,0.22532468,-0.56531745
KJ528283,0.38545284,0.52378047,0.75965786
JN409407,-0.79611576,0.23599812,-0.5572294
JN409415,-0.8262136,0.15774906,-0.54082
JN409423,-0.83385247,0.1731797,-0.52411723
JN409431,-0.800812,0.25211227,-0.5432674
JN409439,-0.80400914,0.23221184,-0.5474001
KJ528291,0.38975555,0.51584256,0.76288736
KJ528299,0.4138397,0.5042387,0.75794464
KC751548,0.41809475,0.512978,0.7497001
KC751551,-0.8124245,0.18322381,-0.55353004
CY025010,0.9882989,-0.086358376,0.12572782
CY022469,0.9882989,-0.086358376,0.12572782
GQ484355,0.9678761,-0.25141478,-0.0025301503
KF874321,0.42297858,0.48573866,0.764949
KF874324,-0.7995132,0.16098803,-0.57867205
KJ484598,-0.78571576,0.19009815,-0.588654
KJ754551,0.9818363,-0.1896304,-0.006152606
KJ754554,-0.8165219,0.18997096,-0.5451635
KJ777467,0.41888958,0.50122094,0.75717175
KJ907733,0.8968055,-0.4423031,-0.010386287
KM251575,0.8913773,-0.45187053,-0.03549207
KM251572,-0.78457206,0.19334893,-0.5891204
KM260152,0.42051554,0.5098169,0.7505021
KU362570,-0.7848947,0.25421515,-0.5650797
KU362573,0.98917264,-0.14671999,0.0032973986
KY888030,0.9931818,-0.11647383,0.004858596
KY888038,0.9043753,0.34857443,0.24617308
MF172988,-0.8018899,0.23348476,-0.5499613
MF116358,0.8798351,-0.47470698,-0.023314409
MG835454,0.9889813,-0.14782433,0.007990307
MG912581,0.98879564,-0.14904891,0.008224956
MH234856,-0.7838728,0.26059705,-0.5635891
MH814605,0.994025,-0.10690284,0.022045374
MK608669,-0.78308344,0.27109239,-0.5597225
MN907128,-0.9784561,-0.16325614,-0.1263769
KM821573,-0.7986948,0.2882574,-0.52819926
MH445472,-0.9763704,-0.16845083,-0.13537087
MH496719,-0.7457733,0.3770896,-0.5492046
MH802613,0.42902315,0.52458024,0.7353602
MK243698,-0.9803753,-0.13681479,-0.14193602
MK405263,0.9965135,-0.0826594,0.011326426
MK405277,0.9892977,-0.14554998,0.010262172
MK445323,-0.78138244,0.25821212,-0.56812674
MK859915,0.92020303,0.31628537,0.2306292
MN053968,0.9147228,0.3251419,0.2399271
MN447256,-0.9784845,-0.1481846,-0.14356013
MN857568,0.95710164,0.13270988,0.25757417
MN932063,-0.98028374,-0.13536514,-0.14394476
MT020044,-0.7030973,0.29454413,-0.6472234
MN307922,0.89854074,-0.43882102,-0.0077918237
MN544234,-0.8944757,0.034321927,-0.44579735
MN931925,0.4422746,0.559457,0.70100003
KJ889415,-0.27509123,0.63454545,-0.7222721
CY158081,0.97263986,-0.23211434,0.009721867
CY158169,0.99805015,0.06155798,0.01032233
CY158297,0.3817006,0.5258127,0.76014847
CY158305,0.3847161,0.53160644,0.7545781
CY022349,0.97419935,0.08641978,0.20848788
KC866502,0.41262206,0.50315577,0.7593269
KC866470,0.4145139,0.5039281,0.7577827
KC866542,0.41495782,0.50463724,0.75706756
KC866462,0.41262206,0.50315577,0.7593269
KC866494,0.41308644,0.5034755,0.7588623
KC866550,0.41368353,0.50285953,0.75894547
KT827895,0.9884541,-0.14918116,-0.026524168
KT828224,-0.7924792,0.26422942,-0.5496904
KT828279,-0.7990553,0.25222865,-0.5457942
KT828002,-0.8014225,0.25389585,-0.5415338
KT828211,0.9884794,-0.14914519,-0.025773339
KT828068,0.9884794,-0.14914519,-0.025773339
KT828085,-0.79402214,0.26455498,-0.54730195
KT827920,0.9884794,-0.14914519,-0.025773339
KT828284,-0.7907692,0.26582944,-0.55137897
KT828005,-0.7907692,0.26582944,-0.55137897
KY327604,0.40657,0.5127017,0.75619954
KY327559,0.40715808,0.4988468,0.7650975
KY327520,0.40715808,0.4988468,0.7650975
KX960675,-0.7889816,0.27314812,-0.5503617
KY327668,-0.79035634,0.2733169,-0.5483017
KY327558,-0.7883715,0.2668517,-0.55431074
KY327777,-0.79035634,0.2733169,-0.5483017
KY327708,0.40657,0.5127017,0.75619954
KY327501,-0.7923092,0.2643923,-0.549857
KY327613,-0.7897169,0.27046132,-0.550634
KY327676,0.40657,0.5127017,0.75619954
KY327713,0.40657,0.5127017,0.75619954
KY327507,-0.7853538,0.27797434,-0.5531272
KY327569,-0.7853538,0.27797434,-0.5531272
KY327619,0.40657,0.5127017,0.75619954
KY327750,-0.7853538,0.27797434,-0.5531272
KY327580,-0.7883715,0.2668517,-0.55431074
KY327754,-0.7825972,0.28441042,-0.5537619
KY327705,0.40657,0.5127017,0.75619954
KY327519,0.40657,0.5127017,0.75619954
KY327537,-0.7825972,0.28441042,-0.5537619
KY327673,0.40657,0.5127017,0.75619954
KY327776,-0.79035634,0.2733169,-0.5483017
KY327531,-0.79035634,0.2733169,-0.5483017
KY327522,-0.79035634,0.2733169,-0.5483017
KY327554,0.40657,0.5127017,0.75619954
KY327645,0.40657,0.5127017,0.75619954
KY327568,-0.7883715,0.2668517,-0.55431074
KY327601,0.40657,0.5127017,0.75619954
CY219755,-0.7992589,0.22578329,-0.55696243
CY219763,-0.9747545,-0.18459606,-0.12561028
CY219771,-0.8073065,0.19654773,-0.5564398
CY219779,-0.8073065,0.19654773,-0.5564398
CY243048,-0.9737598,-0.1850572,-0.13246076
CY243056,-0.9769792,-0.17718053,-0.11882192
CY219787,-0.80796355,0.20345971,-0.552991
CY243064,-0.9764465,-0.17499472,-0.12621
CY243072,-0.79583913,0.24013913,-0.5558536
MK535863,0.9926213,-0.121251844,-0.00092963286
MK535871,-0.97912407,-0.14345829,-0.14399931
MK535879,-0.97912407,-0.14345829,-0.14399931
MK535887,-0.97912407,-0.14345829,-0.14399931
MK535895,-0.9792492,-0.14262627,-0.14397505
MK535903,-0.97912407,-0.14345829,-0.14399931
MK535911,-0.9795241,-0.14145927,-0.14325441
MK535919,-0.97912407,-0.14345829,-0.14399931
MK535927,-0.97979116,-0.14350489,-0.13933961
MK535935,-0.9797277,-0.14026044,-0.14304097
MK535943,-0.97958535,-0.14022097,-0.14405112
MK535951,-0.97912407,-0.14345829,-0.14399931
MK535959,-0.9792492,-0.14262627,-0.14397505
MK535967,-0.97912407,-0.14345829,-0.14399931
MK535975,-0.9796411,-0.1398642,-0.14401828
MK535983,-0.9792492,-0.14262627,-0.14397505
MK535991,-0.97912407,-0.14345829,-0.14399931
MK535999,-0.9792475,-0.14612359,-0.14043616
MK536007,-0.97912407,-0.14345829,-0.14399931
MK536015,-0.97912407,-0.14345829,-0.14399931
MK536023,-0.9792475,-0.14612359,-0.14043616
MK536031,-0.97912407,-0.14345829,-0.14399931
MK536039,-0.979526,-0.14255634,-0.14214966
MK536047,-0.97912407,-0.14345829,-0.14399931
MK536055,-0.97912407,-0.14345829,-0.14399931
MK536063,-0.97912407,-0.14345829,-0.14399931
MK536071,0.99413526,-0.10791925,0.006956235
MK536079,0.994219,-0.10730618,0.003726326
MK536087,0.9947583,-0.10212448,0.0051485305
MN687441,0.40555018,0.56452805,0.7189138
CY194645,-0.8074925,0.13727894,-0.57368135
CY158047,0.97602195,-0.2150645,0.033593632
KJ680526,0.8979495,-0.4394926,-0.023083778
KJ680527,0.89475757,-0.44608352,-0.02045732
KJ680528,0.89475757,-0.44608352,-0.02045732
KJ680529,0.89475757,-0.44608352,-0.02045732
CY107827,0.97672623,-0.21337263,0.021863915
CY107835,0.98228097,-0.18731111,0.0062075253
CY107840,0.9825979,-0.18571311,0.0034733694
KJ764724,0.99387026,-0.04431976,0.101280175
JX501999,-0.8035574,0.15276016,-0.5752912
KC471369,0.90430546,-0.4268809,-0.002127936
KC471377,0.90622187,-0.42279372,-0.0027041
KC471385,0.90430546,-0.4268809,-0.002127936
KC471393,-0.7863519,0.17788959,-0.59161294
KC471401,-0.7863519,0.17788959,-0.59161294
KC471409,-0.7863519,0.17788959,-0.59161294
KC471417,-0.7767436,0.17638817,-0.6046128
KC471425,0.9901143,-0.1401511,0.0055973437
KC471433,-0.7863519,0.17788959,-0.59161294
KC471441,-0.7863519,0.17788959,-0.59161294
KC471449,-0.7767436,0.17638817,-0.6046128
KC471457,-0.7767436,0.17638817,-0.6046128
KC471465,-0.7767436,0.17638817,-0.6046128
KC471473,-0.7767436,0.17638817,-0.6046128
KC471481,-0.77149296,0.1867597,-0.60821
KC471489,-0.7767436,0.17638817,-0.6046128
KF142503,0.5559752,0.81082636,0.1829
KC471345,0.90430546,-0.4268809,-0.002127936
KC471353,0.90622187,-0.42279372,-0.0027041
KC471361,0.9901143,-0.1401511,0.0055973437
JX502000,-0.7986507,0.16521539,-0.5786716
KJ764748,0.9925874,-0.037083246,0.11573786
JX501998,-0.7895734,0.17803963,-0.58726126
MF624043,-0.770928,0.25172797,-0.5850666
KF382729,-0.8092468,0.21349925,-0.5473004
KT427456,-0.7671371,0.25694725,-0.58777446
AY790305,0.30756187,0.9270907,-0.21426243
CY067686,0.1979887,0.90951115,-0.3654996
CY073452,0.37316254,0.9249634,-0.07205888
AB434384,0.9689693,0.13380657,0.2078323
MK228094,0.53599167,0.8214079,0.19494082
MK177589,0.52473235,0.83591855,0.16092283
KP404364,0.5255018,0.8349145,0.16360192
KP404372,0.5277484,0.83410406,0.16047452
MN416633,0.5289352,0.82963216,0.1787121
MN416634,0.53209263,0.826179,0.18521814
MN416635,0.52913815,0.82970786,0.17775752
MN416636,0.53312504,0.8262288,0.1819994
MN416637,0.5254812,0.83268595,0.17465319
KP404356,0.5261232,0.8353292,0.15943514
MN393704,0.5425483,0.8189417,0.18701811
MN393712,0.56405413,0.80521125,0.18296967
MN393720,0.56405413,0.80521125,0.18296967
MN393728,0.51621133,0.83611715,0.18556383
MN416638,0.5281857,0.8307143,0.17587951
MN393736,0.5326389,0.8257404,0.18560313
MN393744,0.5010576,0.8510099,0.15723634
MN393752,0.49957904,0.8465079,0.18397042
MN393760,0.49737373,0.84805554,0.18281429
MN393768,0.56405413,0.80521125,0.18296967
MN393776,0.5651125,0.80347025,0.18730597
MN393784,0.5342779,0.8246147,0.18589687
MN393792,0.49926755,0.8517266,0.15903984
MN393800,0.53063715,0.8283516,0.17960434
MN393808,0.5180772,0.8355864,0.18273306
MN393816,0.5134924,0.83852875,0.18219522
MN393824,0.5010576,0.8510099,0.15723634
MN393832,0.5029152,0.8494416,0.15976618
MN393840,0.53448385,0.8252506,0.1824511
MN393848,0.5308657,0.82658666,0.1869117
MN393856,0.56405413,0.80521125,0.18296967
MN393864,0.56405413,0.80521125,0.18296967
MN393872,0.5029152,0.8494416,0.15976618
KC631880,0.90231186,-0.43103027,0.006799585
KF840468,0.71345204,0.5107901,0.4796663
MH347124,-0.8168878,0.25745562,-0.5161501
CY116531,0.489263,0.85908294,0.15032683
MF099370,0.47613513,0.60253936,0.64050114
CY158601,-0.85219795,0.041876305,-0.521541
CY159025,-0.851114,0.04522711,-0.52302915
CY158649,-0.8493331,0.051125485,-0.5253756
CY158657,-0.847179,0.07875291,-0.52543867
CY158665,-0.84851354,0.080386475,-0.5230323
CY159041,0.9625764,0.2229877,0.15402317
CY158673,0.9625764,0.2229877,0.15402317
CY158681,-0.8428333,0.101742074,-0.52847004
CY158689,-0.8410509,0.09062115,-0.53331167
CY158705,-0.83474594,0.09606424,-0.5421908
CY158737,-0.8310874,0.11592468,-0.5439257
CY158753,-0.83602554,0.10020901,-0.5394622
CY159065,0.95174724,0.24509884,0.18467179
CY158761,0.95174724,0.24509884,0.18467179
DQ469986,-0.84969705,0.04883668,-0.52500457
CY194517,-0.81188226,0.24082687,-0.53183603
CY194221,-0.81510884,0.20257929,-0.54273313
CY194229,-0.81238556,0.20600682,-0.545519
CY194245,-0.78416455,0.19152953,-0.5902563
CY194253,-0.8211895,0.21484295,-0.52866834
CY194261,-0.81604075,0.20200919,-0.54154396
CY194269,-0.81574446,0.16407005,-0.55465484
CY194293,-0.81177205,0.21316577,-0.54367864
CY194317,-0.7823277,0.21766888,-0.5835954
CY194333,-0.813953,0.21228601,-0.5407544
CY194341,-0.8013469,0.17733757,-0.57130945
CY194349,-0.83726555,0.15329707,-0.524868
CY194357,-0.8394433,0.16789024,-0.5168635
CY194397,-0.8050191,0.1724559,-0.5676295
CY194405,-0.7982335,0.23323616,-0.55535954
CY194277,0.89895266,-0.43747243,-0.022409536
CY194285,0.9112411,-0.41185117,-0.004262306
CY194309,0.9021907,-0.43133748,-2.8666944e-05
CY194365,0.93342805,0.34003222,0.11441244
CY194389,-0.7947956,0.23565046,-0.5592574
CY194413,-0.8464445,0.15456372,-0.5095505
CY194421,-0.7960429,0.23696695,-0.5569221
CY194429,-0.8089456,0.21844524,-0.54579175
CY194437,-0.8132246,0.21265417,-0.5417047
CY194453,-0.7942264,0.23847595,-0.5588681
CY194461,-0.7861873,0.24853052,-0.5658111
CY194469,-0.7948935,0.2366306,-0.558704
CY194477,-0.7862426,0.25176156,-0.56430376
CY194485,-0.79421514,0.23606795,-0.5599056
CY194493,-0.7961307,0.23622082,-0.5571136
CY194501,-0.7920314,0.24049093,-0.5611153
CY194509,-0.8196726,0.20824786,-0.53363824
CY194525,-0.78358316,0.25222698,-0.56778425
CY194533,-0.7909416,0.25241774,-0.55740184
CY194541,-0.7948035,0.23610225,-0.55905557
CY194549,-0.80787927,0.22962274,-0.542775
CY194557,-0.7948935,0.2366306,-0.558704
CY194565,-0.7815043,0.24476235,-0.57388365
CY194573,-0.78873,0.23888253,-0.56642747
CY194581,-0.78358316,0.25222698,-0.56778425
CY194597,0.90187913,-0.4319879,-0.00061995245
CY194613,-0.7812845,0.25615498,-0.5691917
CY194621,-0.78522635,0.24692819,-0.5678434
CY194629,-0.7878156,0.24629074,-0.5645241
CY194637,-0.7927497,0.24198385,-0.5594568
CY194653,-0.80533683,0.22715689,-0.54756945
CY194661,-0.7936883,0.23446418,-0.56132466
CY194669,-0.7979787,0.24438232,-0.55091476
CY194677,-0.79506105,0.24071331,-0.55671805
CY194685,-0.767429,0.27686086,-0.5782741
CY194693,-0.78707117,0.25149637,-0.563266
CY194701,-0.7932692,0.24074872,-0.5592532
CY194709,-0.7932692,0.24074872,-0.5592532
CY194717,-0.7920764,0.24193658,-0.5604299
CY194725,-0.798729,0.23135523,-0.5554338
CY194733,-0.7870931,0.2542275,-0.56200784
CY194741,-0.79763734,0.23427425,-0.555779
CY194749,-0.78522635,0.24692819,-0.5678434
CY194757,-0.78842604,0.2553417,-0.55962944
CY194765,0.92533916,0.3130314,0.21391332
CY194773,-0.7820266,0.25541043,-0.5685068
CY194781,0.9230851,0.31945324,0.21415804
CY194789,0.92778254,0.31095207,0.2062241
CY194797,-0.81252676,0.23370239,-0.5340257
CY194805,0.9195681,0.31512147,0.23471896
CY194821,-0.8137351,0.23429789,-0.5319207
CY194829,0.9335165,0.28848016,0.21289912
CY194837,0.9317586,0.30088794,0.20320557
CY194845,0.91969895,0.32588702,0.2189778
CY194853,0.9160877,0.33085695,0.22653268
CY194861,0.92304915,0.308002,0.23046671
CY194869,0.92159563,0.31712297,0.22381794
CY194877,-0.80164814,0.23969784,-0.54763603
CY194885,0.9251568,0.31129998,0.2172034
CY194893,-0.789821,0.24899825,-0.56052
CY194901,-0.8517839,0.21180159,-0.4791704
CY194909,0.9287677,0.30729455,0.20726967
CY194917,-0.80314153,0.24052517,-0.5450792
CY194925,0.9251568,0.31129998,0.2172034
CY194933,0.9198721,0.31947523,0.2275318
CY194941,0.91832095,0.31542963,0.23914586
CY194949,0.9184651,0.32190728,0.22977717
CY194958,-0.80823344,0.23879766,-0.5382699
CY194966,0.91668797,0.31418446,0.24692342
CY194974,0.9280915,0.3078119,0.20951815
CY194982,-0.80823344,0.23879766,-0.5382699
CY194990,-0.7834344,0.24956639,-0.56916356
CY194998,0.91927826,0.32712844,0.21889384
CY195006,0.91502154,0.32303426,0.24162896
CY195014,0.9290822,0.305803,0.20806454
CY195030,0.92159563,0.31712297,0.22381794
CY195038,0.9280915,0.3078119,0.20951815
CY195046,0.93394697,0.28885135,0.21049482
CY195054,-0.8070116,0.23809631,-0.5404095
CY195062,0.9239158,0.31227526,0.22105122
CY195070,0.921652,0.31203964,0.23062728
CY195102,0.91414917,0.3489741,0.20627263
CY195094,-0.7866885,0.26526746,-0.5574535
CY195126,0.9226188,0.31283614,0.22562803
CY195134,0.92292553,0.30819568,0.2307028
CY195142,0.934523,0.28823414,0.20877695
CY195159,-0.79890215,0.24909446,-0.5474553
CY195167,0.9228116,0.3098423,0.2289466
CY195175,0.93289894,0.29297248,0.20944375
CY195199,0.92807186,0.30048373,0.21998213
CY195215,0.92221,0.30822393,0.23350954
CY195223,0.90686893,0.35038388,0.23413639
CY195231,0.9113621,-0.41130137,-0.015825765
CY195239,0.93324554,0.2981518,0.20039518
CY195247,-0.79665345,0.25337988,-0.54876393
CY195255,0.91353303,0.3365006,0.22852726
CY195263,0.9483615,0.28838983,0.13206713
CY195279,0.9245894,0.32392633,0.20051499
CY195287,0.9158385,0.32380855,0.23746154
CY195295,0.9143019,0.33818373,0.22289878
CY195303,-0.79678035,0.26773375,-0.54171914
CY195311,-0.7722411,0.28087384,-0.5698714
CY195319,0.918839,0.31750274,0.23436472
CY195351,-0.8131391,0.20555773,-0.5445648
CY195375,0.9181042,0.32863492,0.22154872
CY195383,0.9176787,0.32732084,0.22522612
CY195407,0.9279842,0.30525905,0.21368739
CY195415,-0.7928945,0.25744876,-0.5523029
CY195591,0.92550826,0.31674913,0.20761597
CY195423,0.91946536,0.31806067,0.23112969
CY195447,-0.7814723,0.2798081,-0.55768126
CY194813,-0.7766055,0.26534942,-0.57137877
CY195495,0.91590905,0.31901762,0.24359475
CY195503,-0.7890396,0.2597519,-0.5567276
CY195511,0.92257714,0.3202025,0.21522473
CY195519,-0.7879922,0.26379636,-0.5563091
CY195527,0.92332304,0.3258812,0.20316526
CY195535,-0.7940844,0.25791627,-0.5503718
CY195543,0.9232106,0.3125708,0.22356574
CY195551,0.91193116,0.32004535,0.25681224
CY195559,-0.791861,0.2509114,-0.556776
CY195567,-0.78816664,0.25649026,-0.5594694
